State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,Madhya Pradesh_District,2017,Kharif,mothbeans,8081.73,2940.81
Madhya Pradesh,Madhya Pradesh_District,2017,Kharif,kidneybeans,49623.64,53073.89
Madhya Pradesh,Madhya Pradesh_District,2017,Whole Year,pomegranate,13760.64,119624.15
Madhya Pradesh,Madhya Pradesh_District,2017,Whole Year,muskmelon,35395.9,530517.45
Madhya Pradesh,Madhya Pradesh_District,2017,Rabi,apple,9246.96,128741.0
Maharashtra,Maharashtra_District,2017,Kharif,rice,10072.86,16474.61
Maharashtra,Maharashtra_District,2017,Whole Year,maize,48841.13,111195.92
Maharashtra,Maharashtra_District,2017,Rabi,chickpea,8045.24,10655.01
Maharashtra,Maharashtra_District,2017,Kharif,cotton,10824.17,6596.29
Maharashtra,Maharashtra_District,2017,Kharif,jute,40928.32,105352.69
Maharashtra,Maharashtra_District,2017,Kharif,banana,18370.2,466972.89
Maharashtra,Maharashtra_District,2017,Kharif,mango,44516.43,297298.7
Maharashtra,Maharashtra_District,2017,Kharif,coconut,31928.31,437463.09
Maharashtra,Maharashtra_District,2017,Kharif,coffee,43798.0,37051.52
Maharashtra,Maharashtra_District,2017,Rabi,papaya,22643.03,917871.55
Maharashtra,Maharashtra_District,2017,Whole Year,grapes,35845.94,830987.92
Maharashtra,Maharashtra_District,2017,Kharif,orange,35573.91,356106.38
Maharashtra,Maharashtra_District,2017,Rabi,watermelon,39176.77,643301.86
Maharashtra,Maharashtra_District,2017,Kharif,lentil,3908.79,2596.71
Maharashtra,Maharashtra_District,2017,Whole Year,pigeonpeas,37797.77,29210.25
Maharashtra,Maharashtra_District,2017,Kharif,mungbean,1291.29,618.74
Maharashtra,Maharashtra_District,2017,Whole Year,blackgram,14944.84,9449.7
Maharashtra,Maharashtra_District,2017,Rabi,mothbeans,48779.68,24481.95
Maharashtra,Maharashtra_District,2017,Rabi,kidneybeans,32064.11,26120.3
Maharashtra,Maharashtra_District,2017,Whole Year,pomegranate,28460.41,166439.99
Maharashtra,Maharashtra_District,2017,Rabi,muskmelon,25174.9,373637.56
Maharashtra,Maharashtra_District,2017,Whole Year,apple,37524.21,282174.32
Punjab,Punjab_District,2017,Rabi,rice,1329.32,4347.6
Punjab,Punjab_District,2017,Rabi,maize,17270.96,47180.05
Punjab,Punjab_District,2017,Whole Year,chickpea,35964.25,53407.47
Punjab,Punjab_District,2017,Whole Year,cotton,34106.55,22826.3
Punjab,Punjab_District,2017,Kharif,jute,36271.71,67663.59
Punjab,Punjab_District,2017,Kharif,banana,41020.66,1173077.42
Punjab,Punjab_District,2017,Kharif,mango,1207.7,7835.83
Punjab,Punjab_District,2017,Kharif,coconut,14342.8,101959.03
Punjab,Punjab_District,2017,Rabi,coffee,24414.31,26879.5
Punjab,Punjab_District,2017,Kharif,papaya,6915.6,277108.57
Punjab,Punjab_District,2017,Rabi,grapes,33759.0,807820.55
Punjab,Punjab_District,2017,Rabi,orange,3614.81,27964.65
Punjab,Punjab_District,2017,Rabi,watermelon,21182.96,401882.35
Punjab,Punjab_District,2017,Kharif,lentil,32216.15,19196.52
Punjab,Punjab_District,2017,Kharif,pigeonpeas,21209.87,13536.57
Punjab,Punjab_District,2017,Rabi,mungbean,11686.92,5938.5
Punjab,Punjab_District,2017,Kharif,blackgram,47285.64,27345.22
Punjab,Punjab_District,2017,Kharif,mothbeans,41319.19,13485.06
Punjab,Punjab_District,2017,Rabi,kidneybeans,36736.61,53485.42
Punjab,Punjab_District,2017,Rabi,pomegranate,26615.48,205458.87
Punjab,Punjab_District,2017,Whole Year,muskmelon,17011.41,258144.98
Punjab,Punjab_District,2017,Whole Year,apple,39044.44,542843.69
Rajasthan,Rajasthan_District,2017,Rabi,rice,21900.32,59636.77
Rajasthan,Rajasthan_District,2017,Whole Year,maize,26810.95,94990.59
Rajasthan,Rajasthan_District,2017,Whole Year,chickpea,41306.6,28822.57
Rajasthan,Rajasthan_District,2017,Kharif,cotton,12865.09,5343.2
Rajasthan,Rajasthan_District,2017,Rabi,jute,10565.04,20191.09
Rajasthan,Rajasthan_District,2017,Whole Year,banana,24488.61,707950.44
Rajasthan,Rajasthan_District,2017,Whole Year,mango,49642.38,349013.51
Rajasthan,Rajasthan_District,2017,Rabi,coconut,23021.36,200310.98
Rajasthan,Rajasthan_District,2017,Whole Year,coffee,32039.66,19191.07
Rajasthan,Rajasthan_District,2017,Whole Year,papaya,35520.72,1557293.82
Rajasthan,Rajasthan_District,2017,Rabi,grapes,19928.09,366218.91
Rajasthan,Rajasthan_District,2017,Whole Year,orange,43250.14,630253.05
Rajasthan,Rajasthan_District,2017,Whole Year,watermelon,40681.01,1125888.34
Rajasthan,Rajasthan_District,2017,Kharif,lentil,19830.53,18994.28
Rajasthan,Rajasthan_District,2017,Whole Year,pigeonpeas,43662.87,19574.86
Rajasthan,Rajasthan_District,2017,Kharif,mungbean,10942.92,6107.6
Rajasthan,Rajasthan_District,2017,Whole Year,blackgram,3475.39,2196.01
Rajasthan,Rajasthan_District,2017,Whole Year,mothbeans,23417.44,9896.95
Rajasthan,Rajasthan_District,2017,Rabi,kidneybeans,6031.48,7714.34
Rajasthan,Rajasthan_District,2017,Whole Year,pomegranate,2321.09,17032.6
Rajasthan,Rajasthan_District,2017,Rabi,muskmelon,39216.68,304426.55
Rajasthan,Rajasthan_District,2017,Rabi,apple,45055.78,727892.05
Tamil Nadu,Tamil Nadu_District,2017,Kharif,rice,3228.36,6997.69
Tamil Nadu,Tamil Nadu_District,2017,Rabi,maize,41169.52,85767.88
Tamil Nadu,Tamil Nadu_District,2017,Rabi,chickpea,39208.3,36659.52
Tamil Nadu,Tamil Nadu_District,2017,Kharif,cotton,1233.91,687.35
Tamil Nadu,Tamil Nadu_District,2017,Kharif,jute,48518.53,92983.03
Tamil Nadu,Tamil Nadu_District,2017,Kharif,banana,43095.84,1418633.33
Tamil Nadu,Tamil Nadu_District,2017,Whole Year,mango,6908.78,66645.9
Tamil Nadu,Tamil Nadu_District,2017,Whole Year,coconut,2618.7,20933.07
Tamil Nadu,Tamil Nadu_District,2017,Whole Year,coffee,45730.75,42088.14
Tamil Nadu,Tamil Nadu_District,2017,Whole Year,papaya,19493.73,906039.0
Tamil Nadu,Tamil Nadu_District,2017,Rabi,grapes,6307.01,126502.11
Tamil Nadu,Tamil Nadu_District,2017,Rabi,orange,31765.73,272672.77
Tamil Nadu,Tamil Nadu_District,2017,Kharif,watermelon,6621.99,198513.79
Tamil Nadu,Tamil Nadu_District,2017,Kharif,lentil,4571.86,3801.92
Tamil Nadu,Tamil Nadu_District,2017,Kharif,pigeonpeas,39028.63,50671.18
Tamil Nadu,Tamil Nadu_District,2017,Rabi,mungbean,35216.08,19527.88
Tamil Nadu,Tamil Nadu_District,2017,Whole Year,blackgram,12048.1,13515.17
Tamil Nadu,Tamil Nadu_District,2017,Whole Year,mothbeans,39103.01,13739.03
Tamil Nadu,Tamil Nadu_District,2017,Rabi,kidneybeans,19304.25,14885.31
Tamil Nadu,Tamil Nadu_District,2017,Whole Year,pomegranate,993.54,4987.58
Tamil Nadu,Tamil Nadu_District,2017,Rabi,muskmelon,20962.53,389191.32
Tamil Nadu,Tamil Nadu_District,2017,Rabi,apple,20532.17,372742.62
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,rice,31340.26,124837.42
Uttar Pradesh,Uttar Pradesh_District,2017,Kharif,maize,5834.43,16775.39
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,chickpea,18455.4,18242.92
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,cotton,13748.23,5641.33
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,jute,7143.56,16362.43
Uttar Pradesh,Uttar Pradesh_District,2017,Kharif,banana,48922.06,1037567.72
Uttar Pradesh,Uttar Pradesh_District,2017,Rabi,mango,49529.19,424091.66
Uttar Pradesh,Uttar Pradesh_District,2017,Kharif,coconut,44693.64,282585.61
Uttar Pradesh,Uttar Pradesh_District,2017,Rabi,coffee,5376.81,3795.03
Uttar Pradesh,Uttar Pradesh_District,2017,Rabi,papaya,35107.11,1323453.32
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,grapes,34311.73,547249.72
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,orange,6357.98,68392.41
Uttar Pradesh,Uttar Pradesh_District,2017,Kharif,watermelon,27237.16,807719.89
Uttar Pradesh,Uttar Pradesh_District,2017,Kharif,lentil,18782.05,14868.27
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,pigeonpeas,38267.18,23552.17
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,mungbean,6574.54,3336.3
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,blackgram,18358.93,15268.01
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,mothbeans,11296.05,3377.4
Uttar Pradesh,Uttar Pradesh_District,2017,Rabi,kidneybeans,25249.21,32027.59
Uttar Pradesh,Uttar Pradesh_District,2017,Rabi,pomegranate,14479.33,159072.9
Uttar Pradesh,Uttar Pradesh_District,2017,Kharif,muskmelon,43143.55,706114.24
Uttar Pradesh,Uttar Pradesh_District,2017,Whole Year,apple,29684.09,385942.13
West Bengal,West Bengal_District,2017,Whole Year,rice,4510.99,13853.63
West Bengal,West Bengal_District,2017,Kharif,maize,31882.59,80362.88
West Bengal,West Bengal_District,2017,Kharif,chickpea,46161.53,58649.53
West Bengal,West Bengal_District,2017,Kharif,cotton,43249.91,10145.82
West Bengal,West Bengal_District,2017,Kharif,jute,20798.73,54722.48
West Bengal,West Bengal_District,2017,Whole Year,banana,1411.22,42392.94
West Bengal,West Bengal_District,2017,Rabi,mango,29882.78,220927.59
West Bengal,West Bengal_District,2017,Rabi,coconut,25329.99,170578.88
West Bengal,West Bengal_District,2017,Kharif,coffee,17365.95,16314.7
West Bengal,West Bengal_District,2017,Whole Year,papaya,29541.56,1420810.09
West Bengal,West Bengal_District,2017,Rabi,grapes,28950.34,541782.78
West Bengal,West Bengal_District,2017,Kharif,orange,7131.11,58200.25
West Bengal,West Bengal_District,2017,Whole Year,watermelon,19593.91,391508.49
West Bengal,West Bengal_District,2017,Rabi,lentil,44021.29,37748.36
West Bengal,West Bengal_District,2017,Rabi,pigeonpeas,42676.56,40745.49
West Bengal,West Bengal_District,2017,Kharif,mungbean,21542.26,13595.58
West Bengal,West Bengal_District,2017,Whole Year,blackgram,19949.87,18214.64
West Bengal,West Bengal_District,2017,Whole Year,mothbeans,384.16,179.13
West Bengal,West Bengal_District,2017,Kharif,kidneybeans,20916.07,27722.18
West Bengal,West Bengal_District,2017,Whole Year,pomegranate,3656.42,38653.52
West Bengal,West Bengal_District,2017,Rabi,muskmelon,3962.54,66656.94
West Bengal,West Bengal_District,2017,Rabi,apple,48975.23,655353.44
Andhra Pradesh,Andhra Pradesh_District,2018,Whole Year,rice,41895.31,75478.28
Andhra Pradesh,Andhra Pradesh_District,2018,Whole Year,maize,21301.31,69367.77
Andhra Pradesh,Andhra Pradesh_District,2018,Rabi,chickpea,1531.18,1953.78
Andhra Pradesh,Andhra Pradesh_District,2018,Whole Year,cotton,43632.22,28050.03
Andhra Pradesh,Andhra Pradesh_District,2018,Rabi,jute,14403.35,22800.29
Andhra Pradesh,Andhra Pradesh_District,2018,Whole Year,banana,31887.14,881299.95
Andhra Pradesh,Andhra Pradesh_District,2018,Kharif,mango,14083.22,75182.92
Andhra Pradesh,Andhra Pradesh_District,2018,Kharif,coconut,7810.07,79806.88
Andhra Pradesh,Andhra Pradesh_District,2018,Kharif,coffee,14601.58,11623.14
Andhra Pradesh,Andhra Pradesh_District,2018,Kharif,papaya,22276.86,618502.55
Andhra Pradesh,Andhra Pradesh_District,2018,Rabi,grapes,18292.78,275175.54
Andhra Pradesh,Andhra Pradesh_District,2018,Rabi,orange,43371.09,379737.31
Andhra Pradesh,Andhra Pradesh_District,2018,Kharif,watermelon,23792.9,500091.19
Andhra Pradesh,Andhra Pradesh_District,2018,Whole Year,lentil,31806.1,28271.33
Andhra Pradesh,Andhra Pradesh_District,2018,Rabi,pigeonpeas,35710.15,37605.87
Andhra Pradesh,Andhra Pradesh_District,2018,Kharif,mungbean,37680.07,28339.3
Andhra Pradesh,Andhra Pradesh_District,2018,Whole Year,blackgram,37466.47,22635.96
Andhra Pradesh,Andhra Pradesh_District,2018,Kharif,mothbeans,28845.63,6504.18
Andhra Pradesh,Andhra Pradesh_District,2018,Kharif,kidneybeans,4604.0,6655.91
Andhra Pradesh,Andhra Pradesh_District,2018,Kharif,pomegranate,13587.36,114357.38
Andhra Pradesh,Andhra Pradesh_District,2018,Whole Year,muskmelon,10842.7,201479.4
Andhra Pradesh,Andhra Pradesh_District,2018,Whole Year,apple,17997.38,337131.9
Bihar,Bihar_District,2018,Rabi,rice,103.39,217.92
Bihar,Bihar_District,2018,Whole Year,maize,24041.3,75346.47
Bihar,Bihar_District,2018,Whole Year,chickpea,6509.57,6276.28
Bihar,Bihar_District,2018,Whole Year,cotton,40324.61,16809.35
Bihar,Bihar_District,2018,Rabi,jute,37368.46,89891.41
Bihar,Bihar_District,2018,Kharif,banana,33132.3,1024725.68
Bihar,Bihar_District,2018,Kharif,mango,13530.44,126479.13
Bihar,Bihar_District,2018,Whole Year,coconut,25160.04,252144.78
Bihar,Bihar_District,2018,Kharif,coffee,650.51,246.54
Bihar,Bihar_District,2018,Kharif,papaya,37121.24,1186334.76
Bihar,Bihar_District,2018,Kharif,grapes,9206.92,215493.48
Bihar,Bihar_District,2018,Rabi,orange,2488.04,23812.16
Bihar,Bihar_District,2018,Whole Year,watermelon,39216.43,1109727.84
Bihar,Bihar_District,2018,Kharif,lentil,25512.41,19252.85
Bihar,Bihar_District,2018,Kharif,pigeonpeas,21452.9,13866.85
Bihar,Bihar_District,2018,Rabi,mungbean,2679.6,1876.36
Bihar,Bihar_District,2018,Rabi,blackgram,42340.72,18017.06
Bihar,Bihar_District,2018,Whole Year,mothbeans,40673.59,20947.18
Bihar,Bihar_District,2018,Kharif,kidneybeans,9284.83,6616.16
Bihar,Bihar_District,2018,Rabi,pomegranate,6519.55,46247.23
Bihar,Bihar_District,2018,Kharif,muskmelon,45658.89,521723.32
Bihar,Bihar_District,2018,Whole Year,apple,7163.01,54565.36
Gujarat,Gujarat_District,2018,Whole Year,rice,35677.55,115823.36
Gujarat,Gujarat_District,2018,Kharif,maize,35640.1,75487.12
Gujarat,Gujarat_District,2018,Rabi,chickpea,49339.15,26949.74
Gujarat,Gujarat_District,2018,Rabi,cotton,15605.73,6791.96
Gujarat,Gujarat_District,2018,Whole Year,jute,38089.91,37069.29
Gujarat,Gujarat_District,2018,Kharif,banana,27105.41,630299.07
Gujarat,Gujarat_District,2018,Whole Year,mango,35391.64,411598.11
Gujarat,Gujarat_District,2018,Rabi,coconut,30519.33,168876.65
Gujarat,Gujarat_District,2018,Rabi,coffee,25957.53,20948.66
Gujarat,Gujarat_District,2018,Kharif,papaya,18386.02,730726.95
Gujarat,Gujarat_District,2018,Rabi,grapes,48685.82,1301078.44
Gujarat,Gujarat_District,2018,Rabi,orange,26799.67,162511.13
Gujarat,Gujarat_District,2018,Whole Year,watermelon,40686.29,999246.33
Gujarat,Gujarat_District,2018,Whole Year,lentil,32627.29,17824.07
Gujarat,Gujarat_District,2018,Rabi,pigeonpeas,10550.98,8144.77
Gujarat,Gujarat_District,2018,Kharif,mungbean,38185.68,16453.28
Gujarat,Gujarat_District,2018,Whole Year,blackgram,10798.9,3201.12
Gujarat,Gujarat_District,2018,Kharif,mothbeans,43352.37,14643.42
Gujarat,Gujarat_District,2018,Whole Year,kidneybeans,17006.72,26734.61
Gujarat,Gujarat_District,2018,Kharif,pomegranate,6819.58,70412.76
Gujarat,Gujarat_District,2018,Whole Year,muskmelon,4812.15,61718.61
Gujarat,Gujarat_District,2018,Kharif,apple,43364.7,611897.45
Haryana,Haryana_District,2018,Whole Year,rice,30022.83,42379.64
Haryana,Haryana_District,2018,Rabi,maize,24456.85,69888.37
Haryana,Haryana_District,2018,Rabi,chickpea,48981.78,11548.33
Haryana,Haryana_District,2018,Kharif,cotton,16472.8,6696.5
Haryana,Haryana_District,2018,Whole Year,jute,48613.42,139580.18
Haryana,Haryana_District,2018,Kharif,banana,27743.98,996580.38
Haryana,Haryana_District,2018,Whole Year,mango,11095.33,92730.96
Haryana,Haryana_District,2018,Whole Year,coconut,2500.2,12938.15
Haryana,Haryana_District,2018,Whole Year,coffee,2262.67,1655.51
Haryana,Haryana_District,2018,Whole Year,papaya,20686.11,910873.78
Haryana,Haryana_District,2018,Kharif,grapes,9298.54,183346.92
Haryana,Haryana_District,2018,Whole Year,orange,12599.44,125875.41
Haryana,Haryana_District,2018,Kharif,watermelon,16876.81,469330.82
Haryana,Haryana_District,2018,Whole Year,lentil,8031.09,9577.69
Haryana,Haryana_District,2018,Rabi,pigeonpeas,5649.85,5436.54
Haryana,Haryana_District,2018,Kharif,mungbean,16337.2,11857.65
Haryana,Haryana_District,2018,Whole Year,blackgram,23066.9,14159.79
Haryana,Haryana_District,2018,Kharif,mothbeans,34743.81,12151.8
Haryana,Haryana_District,2018,Kharif,kidneybeans,35800.66,30090.24
Haryana,Haryana_District,2018,Kharif,pomegranate,21657.83,171482.23
Haryana,Haryana_District,2018,Kharif,muskmelon,31070.48,510126.11
Haryana,Haryana_District,2018,Kharif,apple,26620.73,356634.55
Karnataka,Karnataka_District,2018,Kharif,rice,48681.17,119705.46
Karnataka,Karnataka_District,2018,Rabi,maize,31826.12,98093.94
Karnataka,Karnataka_District,2018,Kharif,chickpea,28282.94,23123.62
Karnataka,Karnataka_District,2018,Rabi,cotton,19483.39,5740.14
Karnataka,Karnataka_District,2018,Whole Year,jute,32065.52,76663.21
Karnataka,Karnataka_District,2018,Kharif,banana,47631.07,1717507.58
Karnataka,Karnataka_District,2018,Whole Year,mango,9540.65,70563.19
Karnataka,Karnataka_District,2018,Rabi,coconut,9628.85,61189.99
Karnataka,Karnataka_District,2018,Rabi,coffee,13562.34,8784.25
Karnataka,Karnataka_District,2018,Rabi,papaya,39331.61,1692110.18
Karnataka,Karnataka_District,2018,Whole Year,grapes,25217.64,497183.33
Karnataka,Karnataka_District,2018,Kharif,orange,13478.76,171105.27
Karnataka,Karnataka_District,2018,Whole Year,watermelon,22773.65,712182.13
Karnataka,Karnataka_District,2018,Kharif,lentil,23555.01,26203.33
Karnataka,Karnataka_District,2018,Kharif,pigeonpeas,22155.02,20909.3
Karnataka,Karnataka_District,2018,Whole Year,mungbean,15826.31,8795.92
Karnataka,Karnataka_District,2018,Kharif,blackgram,25946.51,11534.96
Karnataka,Karnataka_District,2018,Kharif,mothbeans,43126.46,14711.25
Karnataka,Karnataka_District,2018,Rabi,kidneybeans,18286.74,20116.31
Karnataka,Karnataka_District,2018,Kharif,pomegranate,25157.35,154932.19
Karnataka,Karnataka_District,2018,Rabi,muskmelon,17450.76,216985.83
Karnataka,Karnataka_District,2018,Kharif,apple,28205.25,284694.32
Kerala,Kerala_District,2018,Rabi,rice,25240.83,78843.15
Kerala,Kerala_District,2018,Whole Year,maize,43909.87,147462.77
Kerala,Kerala_District,2018,Whole Year,chickpea,47120.56,55027.26
Kerala,Kerala_District,2018,Whole Year,cotton,33103.14,13130.55
Kerala,Kerala_District,2018,Kharif,jute,40146.78,103849.48
Kerala,Kerala_District,2018,Kharif,banana,28659.86,939100.17
Kerala,Kerala_District,2018,Whole Year,mango,21945.82,168510.03
Kerala,Kerala_District,2018,Rabi,coconut,42375.26,445994.23
Kerala,Kerala_District,2018,Kharif,coffee,42745.47,30480.25
Kerala,Kerala_District,2018,Kharif,papaya,9050.96,308105.25
Kerala,Kerala_District,2018,Rabi,grapes,15597.05,367615.3
Kerala,Kerala_District,2018,Rabi,orange,36797.22,213259.96
Kerala,Kerala_District,2018,Rabi,watermelon,21318.48,558840.96
Kerala,Kerala_District,2018,Kharif,lentil,26438.6,17587.09
Kerala,Kerala_District,2018,Whole Year,pigeonpeas,15894.35,12840.84
Kerala,Kerala_District,2018,Rabi,mungbean,29246.9,9947.31
Kerala,Kerala_District,2018,Rabi,blackgram,22809.88,10238.68
Kerala,Kerala_District,2018,Rabi,mothbeans,45448.82,26025.6
Kerala,Kerala_District,2018,Whole Year,kidneybeans,37792.74,29097.23
Kerala,Kerala_District,2018,Rabi,pomegranate,19145.15,171551.75
Kerala,Kerala_District,2018,Whole Year,muskmelon,40345.01,755611.79
Kerala,Kerala_District,2018,Kharif,apple,10567.72,164354.79
Madhya Pradesh,Madhya Pradesh_District,2018,Rabi,rice,14585.17,43255.8
Madhya Pradesh,Madhya Pradesh_District,2018,Kharif,maize,48376.39,130960.2
Madhya Pradesh,Madhya Pradesh_District,2018,Kharif,chickpea,49626.09,72225.65
Madhya Pradesh,Madhya Pradesh_District,2018,Rabi,cotton,14555.86,7436.74
Madhya Pradesh,Madhya Pradesh_District,2018,Kharif,jute,14894.79,27685.36
Madhya Pradesh,Madhya Pradesh_District,2018,Kharif,banana,13822.28,383634.42
Madhya Pradesh,Madhya Pradesh_District,2018,Kharif,mango,18600.33,101227.71
Madhya Pradesh,Madhya Pradesh_District,2018,Whole Year,coconut,31559.91,293097.23
Madhya Pradesh,Madhya Pradesh_District,2018,Whole Year,coffee,38325.37,21272.17
Madhya Pradesh,Madhya Pradesh_District,2018,Kharif,papaya,5904.36,281715.19
Madhya Pradesh,Madhya Pradesh_District,2018,Rabi,grapes,2003.49,48736.33
Madhya Pradesh,Madhya Pradesh_District,2018,Rabi,orange,47883.29,264425.31
Madhya Pradesh,Madhya Pradesh_District,2018,Rabi,watermelon,45915.2,1364949.86
Madhya Pradesh,Madhya Pradesh_District,2018,Kharif,lentil,46397.5,35091.36
Madhya Pradesh,Madhya Pradesh_District,2018,Kharif,pigeonpeas,11745.08,14527.05
Madhya Pradesh,Madhya Pradesh_District,2018,Whole Year,mungbean,20341.99,13170.0
Madhya Pradesh,Madhya Pradesh_District,2018,Rabi,blackgram,5682.88,4861.12
Madhya Pradesh,Madhya Pradesh_District,2018,Whole Year,mothbeans,48161.08,22821.12
Madhya Pradesh,Madhya Pradesh_District,2018,Kharif,kidneybeans,41620.2,50023.6
Madhya Pradesh,Madhya Pradesh_District,2018,Rabi,pomegranate,43332.64,239228.84
Madhya Pradesh,Madhya Pradesh_District,2018,Rabi,muskmelon,19204.56,232406.19
Madhya Pradesh,Madhya Pradesh_District,2018,Whole Year,apple,19056.93,229306.4
Maharashtra,Maharashtra_District,2018,Rabi,rice,9956.63,15561.67
Maharashtra,Maharashtra_District,2018,Whole Year,maize,13625.6,38251.16
Maharashtra,Maharashtra_District,2018,Whole Year,chickpea,12587.57,11672.91
Maharashtra,Maharashtra_District,2018,Whole Year,cotton,48274.35,22238.89
Maharashtra,Maharashtra_District,2018,Kharif,jute,34003.17,87986.47
Maharashtra,Maharashtra_District,2018,Whole Year,banana,7961.12,166794.31
Maharashtra,Maharashtra_District,2018,Whole Year,mango,2543.15,20234.54
Maharashtra,Maharashtra_District,2018,Kharif,coconut,28075.64,237546.7
Maharashtra,Maharashtra_District,2018,Whole Year,coffee,23450.29,15585.57
Maharashtra,Maharashtra_District,2018,Whole Year,papaya,29548.83,1286853.88
Maharashtra,Maharashtra_District,2018,Kharif,grapes,18832.18,244185.83
Maharashtra,Maharashtra_District,2018,Kharif,orange,42762.67,430931.24
Maharashtra,Maharashtra_District,2018,Kharif,watermelon,10524.98,175368.54
Maharashtra,Maharashtra_District,2018,Rabi,lentil,517.05,626.02
Maharashtra,Maharashtra_District,2018,Rabi,pigeonpeas,9176.39,7227.17
Maharashtra,Maharashtra_District,2018,Whole Year,mungbean,41562.29,31372.28
Maharashtra,Maharashtra_District,2018,Rabi,blackgram,30951.93,23906.32
Maharashtra,Maharashtra_District,2018,Kharif,mothbeans,30970.51,12880.54
Maharashtra,Maharashtra_District,2018,Kharif,kidneybeans,10293.19,12260.47
Maharashtra,Maharashtra_District,2018,Rabi,pomegranate,21738.59,188937.05
Maharashtra,Maharashtra_District,2018,Rabi,muskmelon,3879.18,67705.58
Maharashtra,Maharashtra_District,2018,Whole Year,apple,19006.41,216175.57
Punjab,Punjab_District,2018,Kharif,rice,44621.41,120703.28
Punjab,Punjab_District,2018,Whole Year,maize,10197.01,28548.17
Punjab,Punjab_District,2018,Whole Year,chickpea,9402.94,9408.28
Punjab,Punjab_District,2018,Kharif,cotton,48366.19,22809.23
Punjab,Punjab_District,2018,Kharif,jute,46870.98,118641.58
Punjab,Punjab_District,2018,Kharif,banana,41680.28,1129687.48
Punjab,Punjab_District,2018,Rabi,mango,3987.49,27906.38
Punjab,Punjab_District,2018,Rabi,coconut,3287.82,24319.18
Punjab,Punjab_District,2018,Whole Year,coffee,21658.28,22403.87
Punjab,Punjab_District,2018,Whole Year,papaya,45393.82,1362557.27
Punjab,Punjab_District,2018,Whole Year,grapes,3639.07,57711.91
Punjab,Punjab_District,2018,Kharif,orange,33348.54,485446.62
Punjab,Punjab_District,2018,Kharif,watermelon,21949.8,625278.3
Punjab,Punjab_District,2018,Rabi,lentil,16330.52,14486.55
Punjab,Punjab_District,2018,Kharif,pigeonpeas,9272.9,8197.48
Punjab,Punjab_District,2018,Rabi,mungbean,2096.9,1520.08
Punjab,Punjab_District,2018,Kharif,blackgram,43656.85,20221.88
Punjab,Punjab_District,2018,Rabi,mothbeans,12814.81,6599.42
Punjab,Punjab_District,2018,Rabi,kidneybeans,46684.96,80681.44
Punjab,Punjab_District,2018,Kharif,pomegranate,4928.82,19750.04
Punjab,Punjab_District,2018,Rabi,muskmelon,22508.02,353040.92
Punjab,Punjab_District,2018,Whole Year,apple,40019.75,556085.47
Rajasthan,Rajasthan_District,2018,Whole Year,rice,49469.13,131143.77
Rajasthan,Rajasthan_District,2018,Whole Year,maize,34270.5,87591.76
Rajasthan,Rajasthan_District,2018,Kharif,chickpea,19371.86,22578.4
Rajasthan,Rajasthan_District,2018,Whole Year,cotton,33469.57,23432.8
Rajasthan,Rajasthan_District,2018,Whole Year,jute,40252.76,99061.85
Rajasthan,Rajasthan_District,2018,Rabi,banana,35997.08,1097746.07
Rajasthan,Rajasthan_District,2018,Whole Year,mango,37446.91,260452.14
Rajasthan,Rajasthan_District,2018,Whole Year,coconut,14908.62,108095.97
Rajasthan,Rajasthan_District,2018,Kharif,coffee,11884.91,6194.88
Rajasthan,Rajasthan_District,2018,Rabi,papaya,44127.86,1667210.11
Rajasthan,Rajasthan_District,2018,Kharif,grapes,11638.72,186888.64
Rajasthan,Rajasthan_District,2018,Whole Year,orange,1445.23,17257.78
Rajasthan,Rajasthan_District,2018,Whole Year,watermelon,9011.37,229559.59
Rajasthan,Rajasthan_District,2018,Whole Year,lentil,25803.05,16979.46
Rajasthan,Rajasthan_District,2018,Kharif,pigeonpeas,3267.72,3101.71
Rajasthan,Rajasthan_District,2018,Kharif,mungbean,44472.2,33477.33
Rajasthan,Rajasthan_District,2018,Rabi,blackgram,30210.77,27952.1
Rajasthan,Rajasthan_District,2018,Rabi,mothbeans,26534.7,14148.36
Rajasthan,Rajasthan_District,2018,Whole Year,kidneybeans,35312.67,39383.38
Rajasthan,Rajasthan_District,2018,Whole Year,pomegranate,11130.5,70450.16
Rajasthan,Rajasthan_District,2018,Whole Year,muskmelon,43267.41,913476.87
Rajasthan,Rajasthan_District,2018,Whole Year,apple,14496.54,99170.51
Tamil Nadu,Tamil Nadu_District,2018,Whole Year,rice,42140.81,93889.48
Tamil Nadu,Tamil Nadu_District,2018,Rabi,maize,12581.97,29512.45
Tamil Nadu,Tamil Nadu_District,2018,Whole Year,chickpea,46755.17,46382.29
